8, 26
9, 26
9, 26
9, 26
9, 26
9, 26
10, 25
10, 25
10, 25
10, 25
10, 25
9, 26
9, 26
9, 26
9, 26
9, 26
18, 24
18, 24
18, 24
18, 24
18, 24
19, 24
19, 23
19, 24
19, 24
19, 24
19, 23
19, 24
18, 24
18, 24
18, 24
18, 24
27, 26
27, 26
27, 27
27, 27
27, 26
27, 26
27, 26
27, 26
27, 27
27, 26
27, 26
27, 26
27, 26
27, 27
27, 27
27, 26
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
21, 30
8, 28
8, 28
8, 28
8, 28
8, 28
8, 28
9, 28
9, 28
9, 28
9, 28
9, 28
8, 28
8, 28
8, 28
8, 28
8, 28
