9, 24
9, 24
9, 25
9, 25
8, 26
8, 26
8, 26
8, 27
8, 27
9, 26
9, 26
9, 26
8, 26
8, 25
8, 24
8, 24
17, 23
17, 23
17, 23
17, 24
17, 24
17, 25
17, 25
17, 25
17, 25
17, 24
17, 25
17, 25
17, 24
17, 24
17, 23
17, 23
27, 26
27, 26
27, 26
27, 26
27, 25
27, 25
27, 25
27, 25
27, 26
27, 26
27, 26
27, 26
27, 26
27, 25
27, 25
27, 26
21, 29
21, 29
21, 29
21, 29
21, 29
21, 29
21, 28
21, 29
21, 29
21, 29
21, 29
21, 29
21, 29
21, 29
21, 29
21, 29
8, 28
8, 27
8, 28
8, 28
8, 27
9, 27
9, 27
9, 27
8, 27
8, 28
8, 28
8, 28
8, 27
9, 27
9, 27
8, 27
